Sid,Symbol,Interval,OpenValue,LowValue,CloseValue,HighValue,VolumeValue,StartDateTime,EndDateTime
4736,ETHUSDT,1h,1812.84,1813.16,1789.1,1797.54,43813,2023-04-02 23:00:00.000,2023-04-02 23:59:59.000
4737,ETHUSDT,1h,1797.54,1798.69,1785.12,1795.2,21308.06,2023-04-03 00:00:00.000,2023-04-03 00:59:59.000
4738,ETHUSDT,1h,1795.19,1803.92,1795.15,1801.52,11731.18,2023-04-03 01:00:00.000,2023-04-03 01:59:59.000
4739,ETHUSDT,1h,1801.52,1802.01,1797.44,1797.7,7495.948,2023-04-03 02:00:00.000,2023-04-03 02:59:59.000
4740,ETHUSDT,1h,1797.69,1798,1771.7,1781.75,30210.27,2023-04-03 03:00:00.000,2023-04-03 03:59:59.000
4741,ETHUSDT,1h,1781.75,1789.67,1777.35,1788.38,14254.47,2023-04-03 04:00:00.000,2023-04-03 04:59:59.000
4742,ETHUSDT,1h,1788.37,1792.92,1783.12,1786.95,12663.41,2023-04-03 05:00:00.000,2023-04-03 05:59:59.000
4743,ETHUSDT,1h,1786.95,1793.93,1778.02,1793.41,17934.59,2023-04-03 06:00:00.000,2023-04-03 06:59:59.000
4744,ETHUSDT,1h,1793.42,1795.81,1790.86,1794.51,9409.866,2023-04-03 07:00:00.000,2023-04-03 07:59:59.000
4745,ETHUSDT,1h,1794.51,1794.56,1786.73,1791.09,9696.736,2023-04-03 08:00:00.000,2023-04-03 08:59:59.000
4746,ETHUSDT,1h,1791.08,1792.92,1762.77,1771.89,41530.31,2023-04-03 09:00:00.000,2023-04-03 09:59:59.000
4747,ETHUSDT,1h,1771.89,1778,1769.22,1775.23,21169.63,2023-04-03 10:00:00.000,2023-04-03 10:59:59.000
4748,ETHUSDT,1h,1775.23,1779.18,1772.93,1778.34,13052.25,2023-04-03 11:00:00.000,2023-04-03 11:59:59.000
4749,ETHUSDT,1h,1778.33,1778.86,1772.54,1777.29,10536.72,2023-04-03 12:00:00.000,2023-04-03 12:59:59.000
4750,ETHUSDT,1h,1777.28,1782.41,1776.35,1778.47,9772.139,2023-04-03 13:00:00.000,2023-04-03 13:59:59.000
4751,ETHUSDT,1h,1778.47,1786.27,1777.59,1785.87,12742.26,2023-04-03 14:00:00.000,2023-04-03 14:59:59.000
4752,ETHUSDT,1h,1785.88,1795,1785.51,1794.87,20019.08,2023-04-03 15:00:00.000,2023-04-03 15:59:59.000
4753,ETHUSDT,1h,1794.86,1817.5,1794.74,1812.19,46060.68,2023-04-03 16:00:00.000,2023-04-03 16:59:59.000
4754,ETHUSDT,1h,1812.2,1814.6,1808.82,1809.36,21007.62,2023-04-03 17:00:00.000,2023-04-03 17:59:59.000
4755,ETHUSDT,1h,1809.35,1814.49,1804.14,1804.17,19823.26,2023-04-03 18:00:00.000,2023-04-03 18:59:59.000
4756,ETHUSDT,1h,1804.17,1809.34,1801.44,1807.69,16443.66,2023-04-03 19:00:00.000,2023-04-03 19:59:59.000
4757,ETHUSDT,1h,1807.69,1807.86,1797.5,1803.37,16692.49,2023-04-03 20:00:00.000,2023-04-03 20:59:59.000
4758,ETHUSDT,1h,1803.36,1822.35,1801.99,1808.36,23836.78,2023-04-03 21:00:00.000,2023-04-03 21:59:59.000
4759,ETHUSDT,1h,1808.35,1811.14,1791.1,1793.28,30636.72,2023-04-03 22:00:00.000,2023-04-03 22:59:59.000
4760,ETHUSDT,1h,1793.29,1800.11,1788.64,1797.11,18728.22,2023-04-03 23:00:00.000,2023-04-03 23:59:59.000
4761,ETHUSDT,1h,1797.12,1802.18,1792.98,1793.77,16158.28,2023-04-04 00:00:00.000,2023-04-04 00:59:59.000
4762,ETHUSDT,1h,1793.76,1806.86,1791.4,1800.61,16821.29,2023-04-04 01:00:00.000,2023-04-04 01:59:59.000
4763,ETHUSDT,1h,1800.61,1839.99,1798.34,1831.92,73351.38,2023-04-04 02:00:00.000,2023-04-04 02:59:59.000
4764,ETHUSDT,1h,1831.92,1838.48,1814.22,1818.89,34828.79,2023-04-04 03:00:00.000,2023-04-04 03:59:59.000
4765,ETHUSDT,1h,1818.88,1819.86,1776,1780.05,73437.88,2023-04-04 04:00:00.000,2023-04-04 04:59:59.000
4766,ETHUSDT,1h,1780.06,1798.47,1768.27,1795.09,34359.15,2023-04-04 05:00:00.000,2023-04-04 05:59:59.000
4767,ETHUSDT,1h,1795.1,1815.96,1793.49,1806.31,28667.7,2023-04-04 06:00:00.000,2023-04-04 06:59:59.000
4768,ETHUSDT,1h,1806.31,1818.18,1805.93,1810.51,19130.64,2023-04-04 07:00:00.000,2023-04-04 07:59:59.000
4769,ETHUSDT,1h,1810.51,1816.83,1802.01,1804.98,19613.96,2023-04-04 08:00:00.000,2023-04-04 08:59:59.000
4770,ETHUSDT,1h,1804.97,1814.73,1803.47,1807.24,12883.76,2023-04-04 09:00:00.000,2023-04-04 09:59:59.000
4771,ETHUSDT,1h,1807.23,1813.4,1805.57,1807.89,11173.59,2023-04-04 10:00:00.000,2023-04-04 10:59:59.000
4772,ETHUSDT,1h,1807.89,1812.84,1807.43,1807.62,8528.873,2023-04-04 11:00:00.000,2023-04-04 11:59:59.000
4773,ETHUSDT,1h,1807.61,1809.41,1803.17,1803.9,8771.927,2023-04-04 12:00:00.000,2023-04-04 12:59:59.000
4774,ETHUSDT,1h,1803.91,1810.76,1803.75,1808.83,8944.205,2023-04-04 13:00:00.000,2023-04-04 13:59:59.000
4775,ETHUSDT,1h,1808.83,1820,1807.75,1816.6,18787.27,2023-04-04 14:00:00.000,2023-04-04 14:59:59.000
4776,ETHUSDT,1h,1816.59,1823.07,1808,1812.2,30566.76,2023-04-04 15:00:00.000,2023-04-04 15:59:59.000
4777,ETHUSDT,1h,1812.21,1825,1811.04,1823.12,17841.6,2023-04-04 16:00:00.000,2023-04-04 16:59:59.000
4778,ETHUSDT,1h,1823.11,1832.84,1820.03,1829.32,31700.76,2023-04-04 17:00:00.000,2023-04-04 17:59:59.000
4779,ETHUSDT,1h,1829.33,1838.4,1828.13,1832.16,33753.3,2023-04-04 18:00:00.000,2023-04-04 18:59:59.000
4780,ETHUSDT,1h,1832.16,1875,1830,1864.91,123543.3,2023-04-04 19:00:00.000,2023-04-04 19:59:59.000
4781,ETHUSDT,1h,1864.9,1873.62,1860.53,1869.46,48519.28,2023-04-04 20:00:00.000,2023-04-04 20:59:59.000
4782,ETHUSDT,1h,1869.46,1891.91,1857.17,1864.47,61847.79,2023-04-04 21:00:00.000,2023-04-04 21:59:59.000
4783,ETHUSDT,1h,1864.48,1879.96,1859.19,1863.82,36920.99,2023-04-04 22:00:00.000,2023-04-04 22:59:59.000
4784,ETHUSDT,1h,1863.83,1868.25,1851.95,1862.96,38172.18,2023-04-04 23:00:00.000,2023-04-04 23:59:59.000
4785,ETHUSDT,1h,1862.96,1868.4,1857.16,1866,16922.41,2023-04-05 00:00:00.000,2023-04-05 00:59:59.000
4786,ETHUSDT,1h,1866,1873.74,1864.81,1870.41,18269.64,2023-04-05 01:00:00.000,2023-04-05 01:59:59.000
4787,ETHUSDT,1h,1870.41,1872.12,1862.27,1864.54,10982.86,2023-04-05 02:00:00.000,2023-04-05 02:59:59.000
4788,ETHUSDT,1h,1864.54,1871.09,1862.55,1868.92,13340.69,2023-04-05 03:00:00.000,2023-04-05 03:59:59.000
4789,ETHUSDT,1h,1868.92,1887,1866.9,1878.02,19567.16,2023-04-05 04:00:00.000,2023-04-05 04:59:59.000
4790,ETHUSDT,1h,1878.02,1878.22,1866.45,1871.58,10671.23,2023-04-05 05:00:00.000,2023-04-05 05:59:59.000
4791,ETHUSDT,1h,1871.57,1873.43,1865.62,1866.99,8252.144,2023-04-05 06:00:00.000,2023-04-05 06:59:59.000
4792,ETHUSDT,1h,1866.98,1875.48,1859.21,1870.37,12632.91,2023-04-05 07:00:00.000,2023-04-05 07:59:59.000
4793,ETHUSDT,1h,1870.38,1918,1864.58,1913.77,68819.66,2023-04-05 08:00:00.000,2023-04-05 08:59:59.000
4794,ETHUSDT,1h,1913.77,1925,1905.39,1911.02,29636.77,2023-04-05 09:00:00.000,2023-04-05 09:59:59.000
4795,ETHUSDT,1h,1911.02,1925,1906.68,1910.76,24046.24,2023-04-05 10:00:00.000,2023-04-05 10:59:59.000
4796,ETHUSDT,1h,1910.76,1913.71,1904.69,1912.37,13365.75,2023-04-05 11:00:00.000,2023-04-05 11:59:59.000
4797,ETHUSDT,1h,1912.37,1913.92,1908.07,1908.84,10432.73,2023-04-05 12:00:00.000,2023-04-05 12:59:59.000
4798,ETHUSDT,1h,1908.84,1918,1907.19,1911.93,12914.07,2023-04-05 13:00:00.000,2023-04-05 13:59:59.000
4799,ETHUSDT,1h,1911.92,1914.24,1909.58,1912.77,10189.41,2023-04-05 14:00:00.000,2023-04-05 14:59:59.000
4800,ETHUSDT,1h,1912.76,1913.1,1907.58,1909.96,12431.79,2023-04-05 15:00:00.000,2023-04-05 15:59:59.000
4801,ETHUSDT,1h,1909.96,1915.02,1903.51,1911,19474.63,2023-04-05 16:00:00.000,2023-04-05 16:59:59.000
4802,ETHUSDT,1h,1911,1914.87,1908.03,1909.3,10767.86,2023-04-05 17:00:00.000,2023-04-05 17:59:59.000
4803,ETHUSDT,1h,1909.29,1913.87,1908.72,1913.87,8152.075,2023-04-05 18:00:00.000,2023-04-05 18:59:59.000
4804,ETHUSDT,1h,1913.87,1921.7,1910.5,1914.56,17216.3,2023-04-05 19:00:00.000,2023-04-05 19:59:59.000
4805,ETHUSDT,1h,1914.56,1942.98,1893.93,1921.74,54213.59,2023-04-05 20:00:00.000,2023-04-05 20:59:59.000
4806,ETHUSDT,1h,1921.73,1924.99,1906.16,1912.9,38446.32,2023-04-05 21:00:00.000,2023-04-05 21:59:59.000
4807,ETHUSDT,1h,1912.91,1917.51,1889.45,1897.45,49855.09,2023-04-05 22:00:00.000,2023-04-05 22:59:59.000
4808,ETHUSDT,1h,1897.46,1905.26,1882.31,1897.2,49990.18,2023-04-05 23:00:00.000,2023-04-05 23:59:59.000
4809,ETHUSDT,1h,1897.21,1900.79,1887.55,1893.28,25585.04,2023-04-06 00:00:00.000,2023-04-06 00:59:59.000
4810,ETHUSDT,1h,1893.28,1902.26,1891.1,1898.14,16400.89,2023-04-06 01:00:00.000,2023-04-06 01:59:59.000
4811,ETHUSDT,1h,1898.14,1900.48,1891.1,1900.13,12135.48,2023-04-06 02:00:00.000,2023-04-06 02:59:59.000
4812,ETHUSDT,1h,1900.13,1918,1892.88,1909.19,26496.42,2023-04-06 03:00:00.000,2023-04-06 03:59:59.000
4813,ETHUSDT,1h,1909.18,1915.36,1903,1905.75,14370.64,2023-04-06 04:00:00.000,2023-04-06 04:59:59.000
4814,ETHUSDT,1h,1905.74,1911.42,1905.74,1911.32,6258.606,2023-04-06 05:00:00.000,2023-04-06 05:59:59.000
4815,ETHUSDT,1h,1911.33,1913.69,1907.14,1909.95,9919.228,2023-04-06 06:00:00.000,2023-04-06 06:59:59.000
4816,ETHUSDT,1h,1909.96,1913.17,1907.2,1908.69,7476.729,2023-04-06 07:00:00.000,2023-04-06 07:59:59.000
4817,ETHUSDT,1h,1908.68,1909.91,1890.81,1896.7,24713.69,2023-04-06 08:00:00.000,2023-04-06 08:59:59.000
4818,ETHUSDT,1h,1896.7,1900.48,1885.95,1898.41,18597.01,2023-04-06 09:00:00.000,2023-04-06 09:59:59.000
4819,ETHUSDT,1h,1898.41,1900.27,1888.67,1894.02,10393.88,2023-04-06 10:00:00.000,2023-04-06 10:59:59.000
4820,ETHUSDT,1h,1894.03,1900,1892.9,1898.88,9256.651,2023-04-06 11:00:00.000,2023-04-06 11:59:59.000
4821,ETHUSDT,1h,1898.87,1898.88,1891.33,1892.6,8371.22,2023-04-06 12:00:00.000,2023-04-06 12:59:59.000
4822,ETHUSDT,1h,1892.6,1894.5,1880,1887.76,19782.12,2023-04-06 13:00:00.000,2023-04-06 13:59:59.000
4823,ETHUSDT,1h,1887.77,1892.65,1884.59,1891.86,10059.98,2023-04-06 14:00:00.000,2023-04-06 14:59:59.000
4824,ETHUSDT,1h,1891.85,1893.13,1876.54,1879.22,18632.29,2023-04-06 15:00:00.000,2023-04-06 15:59:59.000
4825,ETHUSDT,1h,1879.22,1883.87,1870.2,1879.66,21860.72,2023-04-06 16:00:00.000,2023-04-06 16:59:59.000
4826,ETHUSDT,1h,1879.65,1885.5,1874.77,1875.51,11800.93,2023-04-06 17:00:00.000,2023-04-06 17:59:59.000
4827,ETHUSDT,1h,1875.52,1875.52,1853.7,1861.81,45068.32,2023-04-06 18:00:00.000,2023-04-06 18:59:59.000
4828,ETHUSDT,1h,1861.8,1870.18,1859.81,1868.68,15152.71,2023-04-06 19:00:00.000,2023-04-06 19:59:59.000
4829,ETHUSDT,1h,1868.68,1875.98,1859,1863.28,27795.1,2023-04-06 20:00:00.000,2023-04-06 20:59:59.000
4830,ETHUSDT,1h,1863.27,1869.56,1854.66,1866.83,24767.66,2023-04-06 21:00:00.000,2023-04-06 21:59:59.000
4831,ETHUSDT,1h,1866.83,1873,1863.23,1868.25,19908.71,2023-04-06 22:00:00.000,2023-04-06 22:59:59.000
4832,ETHUSDT,1h,1868.26,1878.67,1867.24,1874.55,21940.48,2023-04-06 23:00:00.000,2023-04-06 23:59:59.000
4833,ETHUSDT,1h,1874.54,1882.99,1871.96,1876.16,22076.84,2023-04-07 00:00:00.000,2023-04-07 00:59:59.000
4834,ETHUSDT,1h,1876.17,1880.1,1873.82,1874.78,11296.52,2023-04-07 01:00:00.000,2023-04-07 01:59:59.000
4835,ETHUSDT,1h,1874.77,1878.45,1865.99,1867.21,11804.75,2023-04-07 02:00:00.000,2023-04-07 02:59:59.000
4836,ETHUSDT,1h,1867.2,1874.65,1866.47,1871.29,8774.331,2023-04-07 03:00:00.000,2023-04-07 03:59:59.000
4837,ETHUSDT,1h,1871.3,1879.22,1863.16,1863.31,12320.73,2023-04-07 04:00:00.000,2023-04-07 04:59:59.000
4838,ETHUSDT,1h,1863.31,1873.54,1860,1865.35,9303.027,2023-04-07 05:00:00.000,2023-04-07 05:59:59.000
4839,ETHUSDT,1h,1865.36,1870.09,1861.32,1869.43,7305.123,2023-04-07 06:00:00.000,2023-04-07 06:59:59.000
4840,ETHUSDT,1h,1869.43,1872.46,1868.6,1872.41,5258.652,2023-04-07 07:00:00.000,2023-04-07 07:59:59.000
4841,ETHUSDT,1h,1872.41,1882,1869.27,1881.76,12109.83,2023-04-07 08:00:00.000,2023-04-07 08:59:59.000
4842,ETHUSDT,1h,1881.77,1882.61,1874.72,1875.04,10081.89,2023-04-07 09:00:00.000,2023-04-07 09:59:59.000
4843,ETHUSDT,1h,1875.05,1876.89,1866,1873.71,11637.35,2023-04-07 10:00:00.000,2023-04-07 10:59:59.000
4844,ETHUSDT,1h,1873.72,1878.54,1873.52,1876.73,8177.587,2023-04-07 11:00:00.000,2023-04-07 11:59:59.000
4845,ETHUSDT,1h,1876.73,1879,1874.58,1876.31,6736.865,2023-04-07 12:00:00.000,2023-04-07 12:59:59.000
4846,ETHUSDT,1h,1876.31,1876.31,1865,1870.65,12091.01,2023-04-07 13:00:00.000,2023-04-07 13:59:59.000
4847,ETHUSDT,1h,1870.65,1870.76,1860.97,1865.99,13157.63,2023-04-07 14:00:00.000,2023-04-07 14:59:59.000
4848,ETHUSDT,1h,1866,1866.81,1841.46,1850.79,32569.27,2023-04-07 15:00:00.000,2023-04-07 15:59:59.000
4849,ETHUSDT,1h,1850.78,1857.39,1846.28,1851.19,21966.49,2023-04-07 16:00:00.000,2023-04-07 16:59:59.000
4850,ETHUSDT,1h,1851.19,1856.52,1849.02,1855.57,13630.71,2023-04-07 17:00:00.000,2023-04-07 17:59:59.000
4851,ETHUSDT,1h,1855.56,1859.2,1853,1858.31,10979.12,2023-04-07 18:00:00.000,2023-04-07 18:59:59.000
4852,ETHUSDT,1h,1858.32,1858.72,1843.35,1849.35,12654.12,2023-04-07 19:00:00.000,2023-04-07 19:59:59.000
4853,ETHUSDT,1h,1849.35,1858.67,1842.7,1853,31346.45,2023-04-07 20:00:00.000,2023-04-07 20:59:59.000
4854,ETHUSDT,1h,1853,1856.27,1847.61,1854.32,12403.77,2023-04-07 21:00:00.000,2023-04-07 21:59:59.000
4855,ETHUSDT,1h,1854.32,1863.36,1853.36,1856.27,12040.86,2023-04-07 22:00:00.000,2023-04-07 22:59:59.000
4856,ETHUSDT,1h,1856.28,1861.01,1855.93,1860.36,7520.544,2023-04-07 23:00:00.000,2023-04-07 23:59:59.000
4857,ETHUSDT,1h,1860.36,1861.91,1851.34,1852.76,8531.996,2023-04-08 00:00:00.000,2023-04-08 00:59:59.000
4858,ETHUSDT,1h,1852.75,1859.93,1852.75,1858.93,6181.197,2023-04-08 01:00:00.000,2023-04-08 01:59:59.000
4859,ETHUSDT,1h,1858.94,1859.8,1853,1854.04,5392.854,2023-04-08 02:00:00.000,2023-04-08 02:59:59.000
4860,ETHUSDT,1h,1854.04,1856.72,1851.61,1854.72,4327.792,2023-04-08 03:00:00.000,2023-04-08 03:59:59.000
4861,ETHUSDT,1h,1854.72,1857.49,1851.23,1852.63,4523.606,2023-04-08 04:00:00.000,2023-04-08 04:59:59.000
4862,ETHUSDT,1h,1852.63,1859.53,1852.39,1856.78,4119.136,2023-04-08 05:00:00.000,2023-04-08 05:59:59.000
4863,ETHUSDT,1h,1856.79,1872,1853.99,1867.83,12371.21,2023-04-08 06:00:00.000,2023-04-08 06:59:59.000
4864,ETHUSDT,1h,1867.82,1870.54,1862.7,1863.72,9705.207,2023-04-08 07:00:00.000,2023-04-08 07:59:59.000
4865,ETHUSDT,1h,1863.73,1864.79,1854.62,1854.99,13845.11,2023-04-08 08:00:00.000,2023-04-08 08:59:59.000
4866,ETHUSDT,1h,1854.99,1860.94,1854.99,1859.1,6856.467,2023-04-08 09:00:00.000,2023-04-08 09:59:59.000
4867,ETHUSDT,1h,1859.09,1865.97,1858.22,1865.26,5975.779,2023-04-08 10:00:00.000,2023-04-08 10:59:59.000
4868,ETHUSDT,1h,1865.25,1872.21,1864.28,1868.27,14875.71,2023-04-08 11:00:00.000,2023-04-08 11:59:59.000
4869,ETHUSDT,1h,1868.27,1869.32,1864.02,1866.34,4781.808,2023-04-08 12:00:00.000,2023-04-08 12:59:59.000
4870,ETHUSDT,1h,1866.35,1878.6,1866.34,1878.59,12390.11,2023-04-08 13:00:00.000,2023-04-08 13:59:59.000
4871,ETHUSDT,1h,1878.59,1879.38,1873.02,1874.28,9551.514,2023-04-08 14:00:00.000,2023-04-08 14:59:59.000
4872,ETHUSDT,1h,1874.28,1874.95,1870.1,1872.29,7158.952,2023-04-08 15:00:00.000,2023-04-08 15:59:59.000
4873,ETHUSDT,1h,1872.3,1874.5,1867.42,1867.68,5973.254,2023-04-08 16:00:00.000,2023-04-08 16:59:59.000
4874,ETHUSDT,1h,1867.69,1873.18,1865.5,1870.21,7623.068,2023-04-08 17:00:00.000,2023-04-08 17:59:59.000
4875,ETHUSDT,1h,1870.22,1870.46,1866.93,1868.84,5772.911,2023-04-08 18:00:00.000,2023-04-08 18:59:59.000
4876,ETHUSDT,1h,1868.83,1869.49,1866.85,1867.44,4873.833,2023-04-08 19:00:00.000,2023-04-08 19:59:59.000
4877,ETHUSDT,1h,1867.45,1868.84,1862,1866.09,7039.328,2023-04-08 20:00:00.000,2023-04-08 20:59:59.000
4878,ETHUSDT,1h,1866.09,1868.51,1863.66,1867.44,7111.386,2023-04-08 21:00:00.000,2023-04-08 21:59:59.000
4879,ETHUSDT,1h,1867.43,1871.22,1867.43,1868.82,8386.123,2023-04-08 22:00:00.000,2023-04-08 22:59:59.000
4880,ETHUSDT,1h,1868.82,1869,1865.12,1866.89,5279.156,2023-04-08 23:00:00.000,2023-04-08 23:59:59.000
4881,ETHUSDT,1h,1866.89,1868.79,1863.41,1867.2,6807.928,2023-04-09 00:00:00.000,2023-04-09 00:59:59.000
4882,ETHUSDT,1h,1867.19,1869.47,1853.87,1859.76,11543.21,2023-04-09 01:00:00.000,2023-04-09 01:59:59.000
4883,ETHUSDT,1h,1859.75,1861.57,1848.47,1851.16,14872.82,2023-04-09 02:00:00.000,2023-04-09 02:59:59.000
4884,ETHUSDT,1h,1851.16,1856.7,1847.33,1854.01,9091.817,2023-04-09 03:00:00.000,2023-04-09 03:59:59.000
4885,ETHUSDT,1h,1854.01,1858.49,1854,1854.25,5955.608,2023-04-09 04:00:00.000,2023-04-09 04:59:59.000
4886,ETHUSDT,1h,1854.26,1855.87,1852.94,1854.73,4457.026,2023-04-09 05:00:00.000,2023-04-09 05:59:59.000
4887,ETHUSDT,1h,1854.73,1854.74,1847,1850.95,9785.929,2023-04-09 06:00:00.000,2023-04-09 06:59:59.000
4888,ETHUSDT,1h,1850.94,1855.92,1848.05,1848.82,7896.707,2023-04-09 07:00:00.000,2023-04-09 07:59:59.000
4889,ETHUSDT,1h,1848.82,1858,1846.97,1854.52,9986.691,2023-04-09 08:00:00.000,2023-04-09 08:59:59.000
4890,ETHUSDT,1h,1854.52,1859.6,1854.02,1858.73,6548.354,2023-04-09 09:00:00.000,2023-04-09 09:59:59.000
4891,ETHUSDT,1h,1858.73,1859.53,1852.81,1854.19,5952.775,2023-04-09 10:00:00.000,2023-04-09 10:59:59.000
4892,ETHUSDT,1h,1854.19,1855.23,1851.52,1851.78,5680.955,2023-04-09 11:00:00.000,2023-04-09 11:59:59.000
4893,ETHUSDT,1h,1851.79,1854.34,1851.13,1852.69,5077.763,2023-04-09 12:00:00.000,2023-04-09 12:59:59.000
4894,ETHUSDT,1h,1852.69,1855.62,1848.82,1849.32,5754.799,2023-04-09 13:00:00.000,2023-04-09 13:59:59.000
4895,ETHUSDT,1h,1849.33,1849.37,1824.01,1834.92,43246.9,2023-04-09 14:00:00.000,2023-04-09 14:59:59.000
4896,ETHUSDT,1h,1834.91,1838.33,1831.84,1835.49,15025.47,2023-04-09 15:00:00.000,2023-04-09 15:59:59.000
4897,ETHUSDT,1h,1835.49,1838.2,1832.5,1837.81,9718.695,2023-04-09 16:00:00.000,2023-04-09 16:59:59.000
4898,ETHUSDT,1h,1837.81,1840.2,1835.94,1836.52,7522.934,2023-04-09 17:00:00.000,2023-04-09 17:59:59.000
4899,ETHUSDT,1h,1836.51,1837.62,1827.04,1833.26,13247.01,2023-04-09 18:00:00.000,2023-04-09 18:59:59.000
4900,ETHUSDT,1h,1833.27,1839.45,1831.59,1839.22,8326.053,2023-04-09 19:00:00.000,2023-04-09 19:59:59.000
4901,ETHUSDT,1h,1839.22,1845.53,1837.31,1838.89,10646.18,2023-04-09 20:00:00.000,2023-04-09 20:59:59.000
4902,ETHUSDT,1h,1838.9,1838.94,1832.63,1836.75,14714.95,2023-04-09 21:00:00.000,2023-04-09 21:59:59.000
4903,ETHUSDT,1h,1836.76,1837.92,1826.25,1833.57,14056.79,2023-04-09 22:00:00.000,2023-04-09 22:59:59.000
4904,ETHUSDT,1h,1833.58,1841,1831.18,1837.04,9546.063,2023-04-09 23:00:00.000,2023-04-09 23:59:59.000
4905,ETHUSDT,1h,1837.05,1843.64,1836.08,1839.47,7525.584,2023-04-10 00:00:00.000,2023-04-10 00:59:59.000
4906,ETHUSDT,1h,1839.48,1841.72,1836.04,1840.25,6298.339,2023-04-10 01:00:00.000,2023-04-10 01:59:59.000
4907,ETHUSDT,1h,1840.25,1860.93,1838.18,1855.68,15133,2023-04-10 02:00:00.000,2023-04-10 02:59:59.000
4908,ETHUSDT,1h,1855.67,1866.75,1851.63,1856.39,23916.67,2023-04-10 03:00:00.000,2023-04-10 03:59:59.000
4909,ETHUSDT,1h,1856.39,1858.7,1852.72,1856.01,6797.452,2023-04-10 04:00:00.000,2023-04-10 04:59:59.000
4910,ETHUSDT,1h,1856.01,1873.04,1855.89,1867.2,15544.34,2023-04-10 05:00:00.000,2023-04-10 05:59:59.000
4911,ETHUSDT,1h,1867.19,1873.99,1863.67,1865.81,16954.77,2023-04-10 06:00:00.000,2023-04-10 06:59:59.000
4912,ETHUSDT,1h,1865.81,1867.01,1855.9,1858.92,9908.76,2023-04-10 07:00:00.000,2023-04-10 07:59:59.000
4913,ETHUSDT,1h,1858.91,1863.46,1856.12,1859.5,10739.72,2023-04-10 08:00:00.000,2023-04-10 08:59:59.000
4914,ETHUSDT,1h,1859.51,1859.83,1846.4,1851.08,13251.45,2023-04-10 09:00:00.000,2023-04-10 09:59:59.000
4915,ETHUSDT,1h,1851.07,1859,1850.64,1855.3,12410.48,2023-04-10 10:00:00.000,2023-04-10 10:59:59.000
4916,ETHUSDT,1h,1855.31,1860.22,1854.92,1857.97,7229.303,2023-04-10 11:00:00.000,2023-04-10 11:59:59.000
4917,ETHUSDT,1h,1857.97,1862.56,1855.79,1856.78,20925.83,2023-04-10 12:00:00.000,2023-04-10 12:59:59.000
4918,ETHUSDT,1h,1856.79,1866.01,1853.62,1860.07,12434.61,2023-04-10 13:00:00.000,2023-04-10 13:59:59.000
4919,ETHUSDT,1h,1860.07,1860.7,1857.61,1859.16,5353.868,2023-04-10 14:00:00.000,2023-04-10 14:59:59.000
4920,ETHUSDT,1h,1859.16,1860.48,1855.03,1860,8082.556,2023-04-10 15:00:00.000,2023-04-10 15:59:59.000
4921,ETHUSDT,1h,1859.99,1862.73,1857.02,1857.24,11352.77,2023-04-10 16:00:00.000,2023-04-10 16:59:59.000
4922,ETHUSDT,1h,1857.23,1860,1856.77,1857.36,7919.418,2023-04-10 17:00:00.000,2023-04-10 17:59:59.000
4923,ETHUSDT,1h,1857.37,1862.64,1855.24,1861.02,8983.784,2023-04-10 18:00:00.000,2023-04-10 18:59:59.000
4924,ETHUSDT,1h,1861.03,1862.47,1856.45,1858,9597.082,2023-04-10 19:00:00.000,2023-04-10 19:59:59.000
4925,ETHUSDT,1h,1857.99,1859.96,1852.22,1854.35,9515.233,2023-04-10 20:00:00.000,2023-04-10 20:59:59.000
4926,ETHUSDT,1h,1854.36,1855.67,1847.18,1849.89,16627.06,2023-04-10 21:00:00.000,2023-04-10 21:59:59.000
4927,ETHUSDT,1h,1849.89,1860.88,1848.01,1856.41,12430.82,2023-04-10 22:00:00.000,2023-04-10 22:59:59.000
4928,ETHUSDT,1h,1856.4,1869.98,1856.37,1861.3,25156.48,2023-04-10 23:00:00.000,2023-04-10 23:59:59.000
4929,ETHUSDT,1h,1861.3,1886.92,1857.72,1882.92,46501.14,2023-04-11 00:00:00.000,2023-04-11 00:59:59.000
4930,ETHUSDT,1h,1882.91,1904.99,1882.91,1895.45,81598.91,2023-04-11 01:00:00.000,2023-04-11 01:59:59.000
4931,ETHUSDT,1h,1895.45,1899,1893,1897.57,14055.47,2023-04-11 02:00:00.000,2023-04-11 02:59:59.000
4932,ETHUSDT,1h,1897.58,1899.03,1883.83,1888.73,20070.09,2023-04-11 03:00:00.000,2023-04-11 03:59:59.000
4933,ETHUSDT,1h,1888.74,1891.45,1878.16,1884.45,13039.06,2023-04-11 04:00:00.000,2023-04-11 04:59:59.000
4934,ETHUSDT,1h,1884.46,1891.46,1883.06,1889.75,10610.67,2023-04-11 05:00:00.000,2023-04-11 05:59:59.000
4935,ETHUSDT,1h,1889.74,1915,1889.74,1903.95,33195.09,2023-04-11 06:00:00.000,2023-04-11 06:59:59.000
4936,ETHUSDT,1h,1903.95,1918.79,1903.95,1910.2,23658.92,2023-04-11 07:00:00.000,2023-04-11 07:59:59.000
4937,ETHUSDT,1h,1910.21,1924.7,1907.82,1919.81,27495.85,2023-04-11 08:00:00.000,2023-04-11 08:59:59.000
4938,ETHUSDT,1h,1919.81,1931.65,1909.19,1927.15,28037.37,2023-04-11 09:00:00.000,2023-04-11 09:59:59.000
