Sid,Symbol,HighValue,LowValue,OpenValue,CloseValue,Volumn,Period,StartTime,EndTime,StartPoint,HistroyHigh,NewHigh,PeriodLow,HistoryLow,NewLow,PeriodHigh,PeriodMean,Buy,BuyInv,BuyWinRate,BuyInvWinRate
12218,ETHUSDT,330.45,321.31,326.59,323.57,257.5186,4h,2017-09-07 12:00:00.000,2017-09-07 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12219,ETHUSDT,332.53,320.17,323.57,329.94,470.7312,4h,2017-09-07 16:00:00.000,2017-09-07 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12220,ETHUSDT,338.38,327.79,329.94,337,963.8723,4h,2017-09-07 20:00:00.000,2017-09-07 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12221,ETHUSDT,342.5,328.81,337,333.52,522.9905,4h,2017-09-08 00:00:00.000,2017-09-08 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12222,ETHUSDT,338.35,329.15,334.77,334.49,193.6467,4h,2017-09-08 04:00:00.000,2017-09-08 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12223,ETHUSDT,335.1,326.79,334.49,330,380.7244,4h,2017-09-08 08:00:00.000,2017-09-08 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12224,ETHUSDT,331.68,324.72,329.35,329.57,297.6206,4h,2017-09-08 12:00:00.000,2017-09-08 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12225,ETHUSDT,333.76,329.57,329.57,331.53,288.2026,4h,2017-09-08 16:00:00.000,2017-09-08 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12226,ETHUSDT,331.57,272,330.1,294.05,2343.129,4h,2017-09-08 20:00:00.000,2017-09-08 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12227,ETHUSDT,310.46,280.8,294.06,294.06,899.6008,4h,2017-09-09 00:00:00.000,2017-09-09 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12228,ETHUSDT,306.9,281.52,294.06,302.99,706.4799,4h,2017-09-09 04:00:00.000,2017-09-09 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12229,ETHUSDT,302,286.96,300.01,292.31,794.0672,4h,2017-09-09 08:00:00.000,2017-09-09 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12230,ETHUSDT,306.42,281.66,292.31,299.68,471.385,4h,2017-09-09 12:00:00.000,2017-09-09 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12231,ETHUSDT,303,295,301,303,233.0602,4h,2017-09-09 16:00:00.000,2017-09-09 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12232,ETHUSDT,307,295.01,300.83,298.98,521.543,4h,2017-09-09 20:00:00.000,2017-09-09 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12233,ETHUSDT,298.98,285.17,298.61,298.76,372.2887,4h,2017-09-10 00:00:00.000,2017-09-10 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12234,ETHUSDT,302.77,294.56,298.62,296.74,348.2441,4h,2017-09-10 04:00:00.000,2017-09-10 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12235,ETHUSDT,299,281.51,296.72,290.58,564.9657,4h,2017-09-10 08:00:00.000,2017-09-10 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12236,ETHUSDT,291,261.03,285.67,276.86,1045.205,4h,2017-09-10 12:00:00.000,2017-09-10 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12237,ETHUSDT,287.05,265,276.86,280.22,1134.573,4h,2017-09-10 16:00:00.000,2017-09-10 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12238,ETHUSDT,288,279.98,281.8,283.2,483.879,4h,2017-09-10 20:00:00.000,2017-09-10 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12239,ETHUSDT,302.78,283,283.13,302.78,608.6138,4h,2017-09-11 00:00:00.000,2017-09-11 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12240,ETHUSDT,302.78,291.87,302.78,293.5,319.2145,4h,2017-09-11 04:00:00.000,2017-09-11 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12241,ETHUSDT,304.98,285.21,293.51,301.76,2013.89,4h,2017-09-11 08:00:00.000,2017-09-11 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12242,ETHUSDT,304.89,286.82,301.73,293.96,1475.968,4h,2017-09-11 12:00:00.000,2017-09-11 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12243,ETHUSDT,297.36,288.98,293.35,294.46,385.8452,4h,2017-09-11 16:00:00.000,2017-09-11 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12244,ETHUSDT,300.97,292.16,293.44,299.2,552.7285,4h,2017-09-11 20:00:00.000,2017-09-11 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12245,ETHUSDT,301.99,294.77,299.2,295.56,247.9217,4h,2017-09-12 00:00:00.000,2017-09-12 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12246,ETHUSDT,297.74,293.38,296.17,297.3,153.2931,4h,2017-09-12 04:00:00.000,2017-09-12 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12247,ETHUSDT,304.41,297.51,297.78,304.41,1075.63,4h,2017-09-12 08:00:00.000,2017-09-12 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12248,ETHUSDT,316.46,302.62,303.01,314.15,1060.988,4h,2017-09-12 12:00:00.000,2017-09-12 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12249,ETHUSDT,313.7,302.32,313.7,310.95,782.3313,4h,2017-09-12 16:00:00.000,2017-09-12 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12250,ETHUSDT,311.81,300,311.25,304.21,1403.042,4h,2017-09-12 20:00:00.000,2017-09-12 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12251,ETHUSDT,305.22,286.01,304.06,295.07,698.7083,4h,2017-09-13 00:00:00.000,2017-09-13 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12252,ETHUSDT,297.66,291.42,293.82,293.96,155.614,4h,2017-09-13 04:00:00.000,2017-09-13 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12253,ETHUSDT,294.5,275,293.93,275,1088.348,4h,2017-09-13 08:00:00.000,2017-09-13 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12254,ETHUSDT,283.74,267,276.5,277.83,765.5422,4h,2017-09-13 12:00:00.000,2017-09-13 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12255,ETHUSDT,280.63,262,278.55,263.84,1453.008,4h,2017-09-13 16:00:00.000,2017-09-13 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12256,ETHUSDT,274.21,257.05,263.26,266.93,1715.554,4h,2017-09-13 20:00:00.000,2017-09-13 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12257,ETHUSDT,278.24,264.95,266.93,266.1,816.2073,4h,2017-09-14 00:00:00.000,2017-09-14 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12258,ETHUSDT,282.77,268.01,269.1,276.91,612.569,4h,2017-09-14 04:00:00.000,2017-09-14 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12259,ETHUSDT,283.77,270,275.76,270,730.3794,4h,2017-09-14 08:00:00.000,2017-09-14 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12260,ETHUSDT,275,266.95,270,270.85,640.5975,4h,2017-09-14 12:00:00.000,2017-09-14 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12261,ETHUSDT,273,238.34,270.85,238.39,3489.347,4h,2017-09-14 16:00:00.000,2017-09-14 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12262,ETHUSDT,253.01,229.77,238.43,243.48,3489.761,4h,2017-09-14 20:00:00.000,2017-09-14 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12263,ETHUSDT,244.99,221.5,241.95,234.22,2018.081,4h,2017-09-15 00:00:00.000,2017-09-15 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12264,ETHUSDT,240.49,215,234.22,215.21,2233.791,4h,2017-09-15 04:00:00.000,2017-09-15 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12265,ETHUSDT,243.96,212.11,217,234,2143.814,4h,2017-09-15 08:00:00.000,2017-09-15 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12266,ETHUSDT,235,212.11,234.53,220,1948.034,4h,2017-09-15 12:00:00.000,2017-09-15 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12267,ETHUSDT,225.91,192,218.93,199.28,2766.153,4h,2017-09-15 16:00:00.000,2017-09-15 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12268,ETHUSDT,270.93,195.09,199.28,262.28,4298.88,4h,2017-09-15 20:00:00.000,2017-09-15 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12269,ETHUSDT,267.69,235.03,257.03,259.01,1888.296,4h,2017-09-16 00:00:00.000,2017-09-16 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12270,ETHUSDT,263.4,252.85,259.01,253,1178.719,4h,2017-09-16 04:00:00.000,2017-09-16 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12271,ETHUSDT,269.99,250,255.99,259,1978.908,4h,2017-09-16 08:00:00.000,2017-09-16 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12272,ETHUSDT,271.81,256,258.99,263.55,2328.282,4h,2017-09-16 12:00:00.000,2017-09-16 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12273,ETHUSDT,268.72,235.51,263.55,249.99,2955.231,4h,2017-09-16 16:00:00.000,2017-09-16 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12274,ETHUSDT,258.19,242.3,249.99,243,1579.138,4h,2017-09-16 20:00:00.000,2017-09-16 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12275,ETHUSDT,257,243,244,246.62,1024.079,4h,2017-09-17 00:00:00.000,2017-09-17 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12276,ETHUSDT,256,245.75,252.26,249.31,496.4212,4h,2017-09-17 04:00:00.000,2017-09-17 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12277,ETHUSDT,252.54,244,249.32,245.02,817.7448,4h,2017-09-17 08:00:00.000,2017-09-17 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12278,ETHUSDT,249.97,242,245.02,242.09,689.0562,4h,2017-09-17 12:00:00.000,2017-09-17 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12279,ETHUSDT,246,239.02,242.1,242.84,954.3107,4h,2017-09-17 16:00:00.000,2017-09-17 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12280,ETHUSDT,254,240.05,241.27,253.25,959.0464,4h,2017-09-17 20:00:00.000,2017-09-17 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12281,ETHUSDT,264.39,252.01,253,262.06,760.55,4h,2017-09-18 00:00:00.000,2017-09-18 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12282,ETHUSDT,263.97,257,262.21,257.55,433.8253,4h,2017-09-18 04:00:00.000,2017-09-18 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12283,ETHUSDT,285.01,257.11,257.53,282,1231.177,4h,2017-09-18 08:00:00.000,2017-09-18 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12284,ETHUSDT,299,278.88,283,289.05,910.5278,4h,2017-09-18 12:00:00.000,2017-09-18 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12285,ETHUSDT,291,279.61,291,288.88,409.2594,4h,2017-09-18 16:00:00.000,2017-09-18 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12286,ETHUSDT,306.22,285.06,288.88,290.87,1369.739,4h,2017-09-18 20:00:00.000,2017-09-18 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12287,ETHUSDT,293.87,285.1,290.11,288,115.9457,4h,2017-09-19 00:00:00.000,2017-09-19 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12288,ETHUSDT,296,289,289,294.57,89.32196,4h,2017-09-19 04:00:00.000,2017-09-19 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12289,ETHUSDT,300,287,296,289.87,340.5988,4h,2017-09-19 08:00:00.000,2017-09-19 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12290,ETHUSDT,289.84,277.41,288.01,277.41,449.5053,4h,2017-09-19 12:00:00.000,2017-09-19 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12291,ETHUSDT,294.99,279.65,279.65,289,346.3444,4h,2017-09-19 16:00:00.000,2017-09-19 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12292,ETHUSDT,290,284,286,289.98,260.1378,4h,2017-09-19 20:00:00.000,2017-09-19 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12293,ETHUSDT,289.96,282,289.44,282,236.7683,4h,2017-09-20 00:00:00.000,2017-09-20 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12294,ETHUSDT,286.98,278,282,284,236.5538,4h,2017-09-20 04:00:00.000,2017-09-20 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12295,ETHUSDT,284.96,280,284.01,281,230.6785,4h,2017-09-20 08:00:00.000,2017-09-20 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12296,ETHUSDT,288,275.91,280.02,288,165.8878,4h,2017-09-20 12:00:00.000,2017-09-20 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12297,ETHUSDT,286.91,280.98,286.09,284.05,149.5026,4h,2017-09-20 16:00:00.000,2017-09-20 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12298,ETHUSDT,294,283.99,283.99,291.01,346.2224,4h,2017-09-20 20:00:00.000,2017-09-20 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12299,ETHUSDT,293.94,288,291,288,84.90224,4h,2017-09-21 00:00:00.000,2017-09-21 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12300,ETHUSDT,290,282,289,282,83.3738,4h,2017-09-21 04:00:00.000,2017-09-21 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12301,ETHUSDT,286,280.01,285.1,280.01,209.787,4h,2017-09-21 08:00:00.000,2017-09-21 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12302,ETHUSDT,285,278.05,280,285,128.2604,4h,2017-09-21 12:00:00.000,2017-09-21 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12303,ETHUSDT,287,282.09,285,282.83,154.7232,4h,2017-09-21 16:00:00.000,2017-09-21 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12304,ETHUSDT,284.11,265.5,282.65,267.02,543.2855,4h,2017-09-21 20:00:00.000,2017-09-21 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12305,ETHUSDT,270.8,255.02,270.77,260.87,513.9879,4h,2017-09-22 00:00:00.000,2017-09-22 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12306,ETHUSDT,264.43,252.1,257.99,257,362.5119,4h,2017-09-22 04:00:00.000,2017-09-22 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12307,ETHUSDT,268,258,258,268,370.8995,4h,2017-09-22 08:00:00.000,2017-09-22 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12308,ETHUSDT,272.97,263.32,265.07,263.32,271.9367,4h,2017-09-22 12:00:00.000,2017-09-22 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12309,ETHUSDT,264.79,253.5,263.32,254.22,224.7156,4h,2017-09-22 16:00:00.000,2017-09-22 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12310,ETHUSDT,262.01,253.01,256.36,253.01,362.8412,4h,2017-09-22 20:00:00.000,2017-09-22 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12311,ETHUSDT,259.99,254.88,254.88,259.99,106.849,4h,2017-09-23 00:00:00.000,2017-09-23 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12312,ETHUSDT,266.61,259.5,259.99,264,127.2705,4h,2017-09-23 04:00:00.000,2017-09-23 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12313,ETHUSDT,263.99,255.11,259.99,263,135.5081,4h,2017-09-23 08:00:00.000,2017-09-23 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12314,ETHUSDT,268.7,261.34,262,265.27,119.8359,4h,2017-09-23 12:00:00.000,2017-09-23 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12315,ETHUSDT,282.83,266.99,266.99,282.8,281.9373,4h,2017-09-23 16:00:00.000,2017-09-23 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12316,ETHUSDT,283.09,275.55,282.8,280,163.9034,4h,2017-09-23 20:00:00.000,2017-09-23 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12317,ETHUSDT,285,277.07,278.21,283,1044.068,4h,2017-09-24 00:00:00.000,2017-09-24 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12318,ETHUSDT,286.23,278.77,281.3,285.93,1079.083,4h,2017-09-24 04:00:00.000,2017-09-24 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12319,ETHUSDT,294.61,282.44,286.5,293.19,963.5824,4h,2017-09-24 08:00:00.000,2017-09-24 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12320,ETHUSDT,293.19,275,293.19,278.5,1617.415,4h,2017-09-24 12:00:00.000,2017-09-24 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12321,ETHUSDT,282.95,277.95,278.95,280.47,947.0585,4h,2017-09-24 16:00:00.000,2017-09-24 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12322,ETHUSDT,288.18,280.4,280.51,284.84,969.7939,4h,2017-09-24 20:00:00.000,2017-09-24 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12323,ETHUSDT,287.14,277.06,285.5,284.99,614.9297,4h,2017-09-25 00:00:00.000,2017-09-25 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12324,ETHUSDT,287,281.96,285,282,462.7645,4h,2017-09-25 04:00:00.000,2017-09-25 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12325,ETHUSDT,290.8,281.34,282,285.32,1143.942,4h,2017-09-25 08:00:00.000,2017-09-25 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12326,ETHUSDT,291.3,285.02,285.02,289.5,970.6784,4h,2017-09-25 12:00:00.000,2017-09-25 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12327,ETHUSDT,290.9,287.06,289.5,288.13,855.9391,4h,2017-09-25 16:00:00.000,2017-09-25 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12328,ETHUSDT,297.12,287,288,295,1255.45,4h,2017-09-25 20:00:00.000,2017-09-25 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12329,ETHUSDT,299,291.03,295.06,294.43,1094.813,4h,2017-09-26 00:00:00.000,2017-09-26 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12330,ETHUSDT,297.51,292.81,294.47,294.42,549.6576,4h,2017-09-26 04:00:00.000,2017-09-26 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12331,ETHUSDT,296.81,291.25,294.42,291.26,833.3774,4h,2017-09-26 08:00:00.000,2017-09-26 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12332,ETHUSDT,295.47,287.94,291.51,293.5,785.2936,4h,2017-09-26 12:00:00.000,2017-09-26 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12333,ETHUSDT,294.99,289.56,293,292.82,922.5308,4h,2017-09-26 16:00:00.000,2017-09-26 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12334,ETHUSDT,295.52,289.53,292.82,289.54,721.1523,4h,2017-09-26 20:00:00.000,2017-09-26 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12335,ETHUSDT,291,286.46,289.54,287.55,675.0673,4h,2017-09-27 00:00:00.000,2017-09-27 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12336,ETHUSDT,290.99,286.24,287.55,287.9,629.5066,4h,2017-09-27 04:00:00.000,2017-09-27 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12337,ETHUSDT,292,286.13,289.91,291.02,697.9088,4h,2017-09-27 08:00:00.000,2017-09-27 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12338,ETHUSDT,292.88,289.42,291.02,291,552.112,4h,2017-09-27 12:00:00.000,2017-09-27 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12339,ETHUSDT,299,287.78,289.45,295.77,1260.334,4h,2017-09-27 16:00:00.000,2017-09-27 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12340,ETHUSDT,303.49,294.02,295.71,298.68,1353.845,4h,2017-09-27 20:00:00.000,2017-09-27 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12341,ETHUSDT,309.39,297.01,299.84,308.64,878.2042,4h,2017-09-28 00:00:00.000,2017-09-28 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
