Sid,StartTime,HighValue,LowValue,OpenValue,CloseValue,Volumn
419055,2021-01-29 00:00:00.000,1360,1320,1350.43,1329.69,392625.2
419056,2021-01-29 08:00:00.000,1374.13,1285.35,1329.44,1315.9,524785.6
419057,2021-01-29 16:00:00.000,1436.9,1295.01,1315.86,1396.18,1122702
419058,2021-01-30 00:00:00.000,1409.99,1313.12,1396.48,1379.5,606475.4
419059,2021-01-30 08:00:00.000,1406,1326.41,1379.56,1346.87,421452.3
419060,2021-01-30 16:00:00.000,1380.3,1330.25,1347.07,1371.27,317622.5
419061,2021-01-31 00:00:00.000,1390,1345,1371.26,1378.05,300967.4
419062,2021-01-31 08:00:00.000,1380.74,1342,1378.04,1346.28,223495.8
419063,2021-01-31 16:00:00.000,1371.85,1291.68,1346.28,1311.1,403349
419064,2021-02-01 00:00:00.000,1321.93,1281.12,1311.01,1312.55,331860.2
419065,2021-02-01 08:00:00.000,1337.83,1269.99,1312.45,1316.67,434993.5
419066,2021-02-01 16:00:00.000,1345.52,1301.51,1316.65,1301.73,372545.8
419067,2021-02-02 00:00:00.000,1377.99,1300,1301.96,1374.17,288858.6
419068,2021-02-02 08:00:00.000,1425.99,1360.28,1374.09,1415,473393.7
419069,2021-02-02 16:00:00.000,1458,1405.62,1415,1427.87,640759.9
419070,2021-02-03 00:00:00.000,1547.9,1421.56,1427.88,1511.87,830074.4
419071,2021-02-03 08:00:00.000,1571,1508.39,1511.93,1547.09,428616.2
419072,2021-02-03 16:00:00.000,1599.86,1512.38,1547.15,1597.25,544840.6
419073,2021-02-04 00:00:00.000,1669.35,1580.1,1597.56,1664.49,562413.1
419074,2021-02-04 08:00:00.000,1695.2,1632.51,1664.67,1662.83,449046.9
419075,2021-02-04 16:00:00.000,1684.66,1554.44,1662.52,1580.88,709849.8
419076,2021-02-05 00:00:00.000,1670.67,1565,1580.8,1595.67,487605.6
419077,2021-02-05 08:00:00.000,1669.5,1591,1595.53,1662.36,321112.1
419078,2021-02-05 16:00:00.000,1748,1641.22,1662.6,1741.99,482019.3
419079,2021-02-06 00:00:00.000,1760.49,1682,1742,1719.19,390991.9
419080,2021-02-06 08:00:00.000,1743.67,1642.94,1718.95,1673.32,469107.3
419081,2021-02-06 16:00:00.000,1718.47,1663,1673.21,1673.04,369887
419082,2021-02-07 00:00:00.000,1719.99,1655.23,1673.04,1676.35,310814
419083,2021-02-07 08:00:00.000,1693,1585.44,1676.35,1632,385186.1
419084,2021-02-07 16:00:00.000,1655.77,1525.01,1632.01,1538.21,451319.8
419085,2021-02-08 00:00:00.000,1621.46,1490.46,1538.19,1611.62,445229
419086,2021-02-08 08:00:00.000,1647.73,1563.89,1611.46,1639.59,289113.5
419087,2021-02-08 16:00:00.000,1757,1625.39,1639.52,1734.79,576120.8
419088,2021-02-09 00:00:00.000,1775.57,1679.65,1734.86,1750.15,474542.8
419089,2021-02-09 08:00:00.000,1770,1708.49,1749.68,1750.82,361134.7
419090,2021-02-09 16:00:00.000,1821.88,1712.19,1750.5,1749,521811.3
419091,2021-02-10 00:00:00.000,1791.58,1720.38,1749.01,1769.13,302125.9
419092,2021-02-10 08:00:00.000,1825,1758.24,1769.14,1810.84,362992.2
419093,2021-02-10 16:00:00.000,1837.86,1680,1810.84,1714.37,573484.8
419094,2021-02-11 00:00:00.000,1758.73,1690.8,1714.21,1740.78,283455.3
419095,2021-02-11 08:00:00.000,1749.01,1703.44,1740.76,1737.44,158171.3
419096,2021-02-11 16:00:00.000,1819,1731.03,1737.18,1796.17,331414.2
419097,2021-02-12 00:00:00.000,1810,1754.41,1796.4,1785.62,245494.3
419098,2021-02-12 08:00:00.000,1808,1739.88,1785.83,1768.28,232675.5
419099,2021-02-12 16:00:00.000,1802,1749.5,1768.38,1789.03,292910.8
419100,2021-02-13 00:00:00.000,1864.88,1787.08,1789.2,1840.26,384013.8
419101,2021-02-13 08:00:00.000,1871.72,1805.54,1840.24,1806.6,251450.1
419102,2021-02-13 16:00:00.000,1838.9,1765,1806.22,1816.54,331566.9
419103,2021-02-14 00:00:00.000,1823.99,1782.63,1816.43,1814.96,184572
419104,2021-02-14 08:00:00.000,1850,1800,1815.25,1831.7,242656.3
419105,2021-02-14 16:00:00.000,1847.54,1784.11,1831.63,1799.05,252252
419106,2021-02-15 00:00:00.000,1832.2,1789.03,1799.04,1800.42,180353.5
419107,2021-02-15 08:00:00.000,1813.02,1655.67,1800.03,1749.67,502903.5
419108,2021-02-15 16:00:00.000,1814.68,1740.52,1749.68,1810.28,280502.1
419109,2021-02-16 00:00:00.000,1835.72,1762.65,1810.32,1779.25,270069
419110,2021-02-16 08:00:00.000,1827.28,1744.92,1779.33,1797.57,239855
419111,2021-02-16 16:00:00.000,1825,1761.08,1797.79,1773.22,305936.7
419112,2021-02-17 00:00:00.000,1784.53,1724,1773.23,1781.99,271701.8
419113,2021-02-17 08:00:00.000,1808,1733.01,1781.99,1806.21,230863.1
419114,2021-02-17 16:00:00.000,1842.32,1789.25,1806.15,1812,313527.1
419115,2021-02-18 00:00:00.000,1855,1800,1812.18,1849.88,251321.4
419116,2021-02-18 08:00:00.000,1919.22,1849.69,1849.7,1898.85,336121.4
419117,2021-02-18 16:00:00.000,1929,1881.07,1898.9,1907.91,352720.9
419118,2021-02-19 00:00:00.000,1950.5,1906.44,1908.16,1939.61,248384.8
419119,2021-02-19 08:00:00.000,1952,1891,1938.91,1919.1,264970.6
419120,2021-02-19 16:00:00.000,1942.77,1904.02,1919.1,1929.91,281580.4
419121,2021-02-20 00:00:00.000,1972.82,1930.07,1930.07,1955,246853.4
419122,2021-02-20 08:00:00.000,2042.34,1922.51,1955.46,1984.73,449664.4
419123,2021-02-20 16:00:00.000,2036.9,1959.07,1984.8,1978.79,377432
419124,2021-02-21 00:00:00.000,2022,1803.14,1978.69,1913,434219.3
419125,2021-02-21 08:00:00.000,1956,1883.01,1912.9,1912.69,271350.8
419126,2021-02-21 16:00:00.000,1975.32,1900.19,1913.08,1959.9,262980
419127,2021-02-22 00:00:00.000,1976.31,1901.2,1959.82,1933.53,222237.4
419128,2021-02-22 08:00:00.000,1936.29,1835,1933.54,1886.63,359113.2
419129,2021-02-22 16:00:00.000,1889.74,1551,1886.61,1733.29,973700
419130,2021-02-23 00:00:00.000,1803.59,1659,1733.33,1777.58,474431.8
419131,2021-02-23 08:00:00.000,1782.39,1555,1777.42,1586.64,715548.3
419132,2021-02-23 16:00:00.000,1601.04,1355,1586.64,1573.99,1406035
419133,2021-02-24 00:00:00.000,1608.37,1434.2,1573.99,1577.89,426254.1
419134,2021-02-24 08:00:00.000,1653.69,1500.2,1577.79,1642.33,447004.2
419135,2021-02-24 16:00:00.000,1712.7,1588.81,1642.33,1660.45,566654.7
419136,2021-02-25 00:00:00.000,1677.18,1555,1660.46,1623.39,370729.9
419137,2021-02-25 08:00:00.000,1657.89,1586.64,1623.16,1633.8,296235.2
419138,2021-02-25 16:00:00.000,1671.59,1577.88,1633.69,1627.57,346716.5
419139,2021-02-26 00:00:00.000,1636.99,1459.16,1627.37,1481.75,389719.1
419140,2021-02-26 08:00:00.000,1530.76,1400,1482.08,1430.39,608981.1
419141,2021-02-26 16:00:00.000,1541.39,1430.39,1430.59,1532.48,389496.3
419142,2021-02-27 00:00:00.000,1562.25,1410.33,1532.46,1444.59,357495.8
419143,2021-02-27 08:00:00.000,1529,1438.4,1444.56,1490.3,331229
419144,2021-02-27 16:00:00.000,1494.98,1445,1490.32,1453.55,300089.5
419145,2021-02-28 00:00:00.000,1523.48,1425,1453.57,1458.13,296104.6
419146,2021-02-28 08:00:00.000,1468.75,1313.74,1458.27,1342.5,523677.2
419147,2021-02-28 16:00:00.000,1384.53,1293.18,1342.43,1318.22,442390
419148,2021-03-01 00:00:00.000,1442,1301.71,1318.29,1419.18,444140.4
419149,2021-03-01 08:00:00.000,1456.88,1409.91,1418.67,1437.74,268834.5
419150,2021-03-01 16:00:00.000,1555.32,1437.7,1437.74,1551.73,512906.3
419151,2021-03-02 00:00:00.000,1572,1502.49,1551.75,1569.86,312954.4
419152,2021-03-02 08:00:00.000,1602.9,1530.35,1570,1539.03,298684
419153,2021-03-02 16:00:00.000,1592.84,1538.23,1538.9,1553.48,270291.4
419154,2021-03-03 00:00:00.000,1563.94,1455.52,1553.3,1486.78,492167
419155,2021-03-03 08:00:00.000,1576.2,1475.47,1486.79,1566.35,238021.6
419156,2021-03-03 16:00:00.000,1656.94,1566.35,1566.35,1600.57,496061.5
419157,2021-03-04 00:00:00.000,1635.96,1564.58,1600.58,1567.69,320763.2
419158,2021-03-04 08:00:00.000,1624.87,1535.21,1567.68,1571.53,292265.9
419159,2021-03-04 16:00:00.000,1602.53,1528.01,1571.56,1577.22,353102
419160,2021-03-05 00:00:00.000,1599.84,1506.36,1576.4,1539.23,300997.7
419161,2021-03-05 08:00:00.000,1541.65,1445.45,1539.22,1474.17,319272.1
419162,2021-03-05 16:00:00.000,1514,1441.66,1474.04,1481.41,307663.1
419163,2021-03-06 00:00:00.000,1548.96,1448.52,1481.27,1528.31,283851.1
419164,2021-03-06 08:00:00.000,1592.77,1518.29,1528.08,1589.31,202404.8
419165,2021-03-06 16:00:00.000,1598,1513.03,1589.7,1544.41,306141.8
419166,2021-03-07 00:00:00.000,1671.58,1540.62,1544,1650.35,504754.3
419167,2021-03-07 08:00:00.000,1687.41,1636.09,1650.68,1684.54,285094.4
419168,2021-03-07 16:00:00.000,1696,1630.35,1684.54,1652,304653.7
419169,2021-03-08 00:00:00.000,1734.16,1633,1651.99,1726.16,258722.7
419170,2021-03-08 08:00:00.000,1755.22,1681.41,1726.46,1690.11,420139.5
419171,2021-03-08 16:00:00.000,1751.21,1664.96,1690.25,1742.06,393099.8
419172,2021-03-09 00:00:00.000,1843.59,1722.35,1742.1,1833.18,336472.2
419173,2021-03-09 08:00:00.000,1859.61,1807.14,1833.22,1811.44,350743.7
419174,2021-03-09 16:00:00.000,1841.33,1798.2,1812.26,1832.38,276773.3
419175,2021-03-10 00:00:00.000,1870.77,1809.77,1832.37,1870.51,229712.5
419176,2021-03-10 08:00:00.000,1877.69,1757,1870.5,1806.51,342374.1
419177,2021-03-10 16:00:00.000,1850,1797.44,1806.39,1831,275846.6
419178,2021-03-11 00:00:00.000,1870.2,1762.83,1831.04,1795.12,319010
419179,2021-03-11 08:00:00.000,1816.49,1764,1795.28,1766.37,240131.5
419180,2021-03-11 16:00:00.000,1821,1725,1766.79,1795.16,365052.8
419181,2021-03-12 00:00:00.000,1846.7,1779.06,1795.3,1825.78,303827.3
419182,2021-03-12 08:00:00.000,1841.88,1786,1825.78,1794.36,218460.3
419183,2021-03-12 16:00:00.000,1804.49,1719.72,1794.21,1775.47,381638.8
419184,2021-03-13 00:00:00.000,1785.48,1723.22,1775.56,1766.1,269465.6
419185,2021-03-13 08:00:00.000,1790.61,1727.75,1766.13,1790.17,178865
419186,2021-03-13 16:00:00.000,1900,1779.67,1790.17,1876.06,460620.8
419187,2021-03-14 00:00:00.000,1944.3,1871.91,1876.06,1922.35,286797.3
419188,2021-03-14 08:00:00.000,1933.1,1880,1922.35,1886.12,205703.6
419189,2021-03-14 16:00:00.000,1907.87,1846.51,1886.11,1858.01,242184.4
419190,2021-03-15 00:00:00.000,1893.95,1836,1858.01,1848.1,190075.7
419191,2021-03-15 08:00:00.000,1891.76,1771.48,1848.1,1793.82,324856
419192,2021-03-15 16:00:00.000,1809.92,1730,1793.82,1765.84,465797.2
419193,2021-03-16 00:00:00.000,1809.65,1752,1765.84,1793.48,234673.7
419194,2021-03-16 08:00:00.000,1804.45,1711.68,1793.99,1799.26,334542.9
419195,2021-03-16 16:00:00.000,1819.5,1765.46,1799.56,1803.91,244662.9
419196,2021-03-17 00:00:00.000,1813.76,1761.92,1803.91,1805.12,185787.6
419197,2021-03-17 08:00:00.000,1812.81,1758.53,1805.01,1785.61,169370.4
419198,2021-03-17 16:00:00.000,1794.96,1741.18,1785.54,1772.79,229213.3
419199,2021-03-18 00:00:00.000,1838.88,1767.19,1772.78,1823.58,259765.7
419200,2021-03-18 08:00:00.000,1850,1808.87,1823.58,1815.34,189489.7
419201,2021-03-18 16:00:00.000,1825.91,1782,1815.24,1822.22,209438
419202,2021-03-19 00:00:00.000,1832.09,1759.04,1822.22,1776.08,204793.8
419203,2021-03-19 08:00:00.000,1809.76,1733.47,1775.92,1793.46,169504.2
419204,2021-03-19 16:00:00.000,1827.6,1785.28,1793.47,1821.72,184040.6
419205,2021-03-20 00:00:00.000,1840.61,1804.01,1821.72,1809.1,146713.7
419206,2021-03-20 08:00:00.000,1842.98,1800.86,1809.01,1822.15,138241.8
419207,2021-03-20 16:00:00.000,1868.83,1822.31,1822.31,1855.24,177468.9
419208,2021-03-21 00:00:00.000,1859.28,1802.02,1855.39,1806.1,135845.4
419209,2021-03-21 08:00:00.000,1817.16,1766.21,1806.57,1779.33,178873.3
419210,2021-03-21 16:00:00.000,1797.36,1747,1779.33,1789.44,169307.4
419211,2021-03-22 00:00:00.000,1809.25,1776,1789.43,1782.98,117773.3
419212,2021-03-22 08:00:00.000,1796.85,1752.95,1783.23,1789.16,134137.6
419213,2021-03-22 16:00:00.000,1807.51,1766.32,1789.17,1778.63,153247.1
419214,2021-03-23 00:00:00.000,1783.43,1655.15,1778.79,1680.97,295342.7
419215,2021-03-23 08:00:00.000,1714,1650,1681.17,1679.36,214614.2
419216,2021-03-23 16:00:00.000,1717.03,1666.66,1679.34,1702.93,176424.1
419217,2021-03-24 00:00:00.000,1721.17,1658.5,1702.93,1668.08,186175.7
419218,2021-03-24 08:00:00.000,1701,1647.52,1668.2,1695.16,173450.3
419219,2021-03-24 16:00:00.000,1740.86,1695,1695.19,1721.33,193632.3
419220,2021-03-25 00:00:00.000,1726.02,1536.92,1721.33,1581.84,386751.9
419221,2021-03-25 08:00:00.000,1599,1549.4,1581.88,1573.96,221210.6
419222,2021-03-25 16:00:00.000,1622,1554.32,1573.95,1594.95,294157.5
419223,2021-03-26 00:00:00.000,1619,1570,1594.95,1585.74,186329
419224,2021-03-26 08:00:00.000,1636.51,1585.79,1585.83,1629.54,173861.3
419225,2021-03-26 16:00:00.000,1651,1612.32,1629.32,1641.28,180652.8
419226,2021-03-27 00:00:00.000,1699.93,1634.31,1641.28,1698.84,160956.9
419227,2021-03-27 08:00:00.000,1718.48,1682.51,1698.84,1692.06,141897.9
419228,2021-03-27 16:00:00.000,1701.26,1666.41,1692.11,1682.5,144762.6
419229,2021-03-28 00:00:00.000,1732.67,1682.33,1682.54,1712.63,157185
419230,2021-03-28 08:00:00.000,1722.86,1700.66,1712.52,1718.06,94458.56
419231,2021-03-28 16:00:00.000,1725.66,1682.06,1717.91,1709,129790.5
419232,2021-03-29 00:00:00.000,1714.47,1661.4,1709.01,1687.01,124646.4
419233,2021-03-29 08:00:00.000,1707.85,1677.85,1687.16,1704.24,108271.4
419234,2021-03-29 16:00:00.000,1789.99,1704.24,1704.24,1787.86,268389.7
419235,2021-03-30 00:00:00.000,1841,1775.98,1787.86,1816.74,271063.4
419236,2021-03-30 08:00:00.000,1828,1786.3,1816.76,1818.01,174550.8
419237,2021-03-30 16:00:00.000,1849.74,1804.3,1818,1830.61,246338.8
419238,2021-03-31 00:00:00.000,1859.13,1827.78,1830.61,1840.46,147952.4
419239,2021-03-31 08:00:00.000,1862.55,1801,1840.41,1813.89,194475.2
419240,2021-03-31 16:00:00.000,1853.92,1768.15,1814.04,1849.09,224912.4
419241,2021-04-01 00:00:00.000,1947.29,1838.28,1849.1,1919.37,327608.3
419242,2021-04-01 08:00:00.000,1944.66,1899.88,1919.37,1926.31,195502.5
419243,2021-04-01 16:00:00.000,1967.83,1906,1926.3,1944.39,259129.1
419244,2021-04-02 00:00:00.000,1984.77,1885.02,1944.39,1968.05,286953.4
419245,2021-04-02 08:00:00.000,2010.45,1948.48,1968.05,1994.71,280492.3
419246,2021-04-02 16:00:00.000,2083.5,1982.01,1994.66,2073.89,300743
419247,2021-04-03 00:00:00.000,2146,2031.11,2073.74,2133.69,264962.7
419248,2021-04-03 08:00:00.000,2138.12,2079.89,2133.69,2111.35,200426.2
419249,2021-04-03 16:00:00.000,2130,2067.28,2111.37,2070.98,226050.7
419250,2021-04-04 00:00:00.000,2095.69,1996.3,2071,2008.52,343699.4
419251,2021-04-04 08:00:00.000,2034.59,1975.24,2008.59,2034.58,207340.3
419252,2021-04-04 16:00:00.000,2091.83,2028.39,2034.59,2077.34,180340.2
419253,2021-04-05 00:00:00.000,2086.16,2051.24,2077.33,2075.69,126665.2
419254,2021-04-05 08:00:00.000,2085,2002.15,2075.7,2028.16,201393.3
419255,2021-04-05 16:00:00.000,2125,2010.99,2028.19,2113.18,266916.8
419256,2021-04-06 00:00:00.000,2130.64,2084.12,2112.91,2107.38,216613.5
419257,2021-04-06 08:00:00.000,2151,2090,2107.43,2099.45,190275.8
419258,2021-04-06 16:00:00.000,2130.37,2044.65,2099.42,2084.67,292665.5
419259,2021-04-07 00:00:00.000,2129.35,2074.88,2084.84,2112.21,190444.8
419260,2021-04-07 08:00:00.000,2129.01,2067.7,2112.22,2074.89,181399.9
419261,2021-04-07 16:00:00.000,2074.78,1930.01,2074.78,1977.04,440115.8
419262,2021-04-08 00:00:00.000,2013.97,1937.28,1976.91,1963.47,271469.3
419263,2021-04-08 08:00:00.000,2034,1947.35,1963.46,2027.76,172055.8
419264,2021-04-08 16:00:00.000,2059.92,1982.64,2027.79,2059.5,188650.9
419265,2021-04-09 00:00:00.000,2084.61,2043.23,2059.49,2080.46,140649.4
419266,2021-04-09 08:00:00.000,2097.73,2057.86,2080.39,2077.89,111323.9
419267,2021-04-09 16:00:00.000,2100,2053.46,2077.75,2062.24,186838.4
419268,2021-04-10 00:00:00.000,2084,2047.57,2062.25,2066.87,128225.1
419269,2021-04-10 08:00:00.000,2200,2058,2067.19,2162.93,332604.6
419270,2021-04-10 16:00:00.000,2176.83,2130.84,2162.94,2156.07,169985.3
419271,2021-04-11 00:00:00.000,2167.57,2083.53,2156.36,2133.49,152868.3
419272,2021-04-11 08:00:00.000,2157.13,2113.4,2133.49,2130.89,129366.3
419273,2021-04-11 16:00:00.000,2160.52,2123.38,2131,2148.4,145772.2
419274,2021-04-12 00:00:00.000,2165.02,2125.24,2148.6,2151.36,117127.1
419275,2021-04-12 08:00:00.000,2203.46,2130,2151.42,2181.1,199203.6
419276,2021-04-12 16:00:00.000,2191.16,2115.85,2181.1,2121.74,234500.8
419277,2021-04-13 00:00:00.000,2152,2102,2121.74,2137.69,145389
419278,2021-04-13 08:00:00.000,2191.85,2135.53,2137.86,2163.84,184572.8
419279,2021-04-13 16:00:00.000,2277,2163.9,2163.9,2275.7,341777.8
419280,2021-04-14 00:00:00.000,2318,2250,2275.69,2299.19,256258
419281,2021-04-14 08:00:00.000,2400,2281.33,2299.19,2370.5,279070.8
419282,2021-04-14 16:00:00.000,2394.08,2293.09,2370.49,2348.71,365435
419283,2021-04-15 00:00:00.000,2447.29,2301.89,2349.39,2432.6,328425.8
419284,2021-04-15 08:00:00.000,2481,2400,2432.59,2469.1,224329.9
419285,2021-04-15 16:00:00.000,2487.38,2405.08,2468.66,2461.49,212596.7
419286,2021-04-16 00:00:00.000,2543.47,2433.44,2461.42,2514.04,245024.4
419287,2021-04-16 08:00:00.000,2548.29,2367.1,2514.04,2426.59,372847.8
419288,2021-04-16 16:00:00.000,2450,2300,2426.59,2428.92,416236
419289,2021-04-17 00:00:00.000,2461.94,2400.73,2428.39,2422.67,210079.9
419290,2021-04-17 08:00:00.000,2495,2422.38,2422.38,2461.4,185790.9
419291,2021-04-17 16:00:00.000,2475.65,2330.06,2461.55,2345,244032.1
419292,2021-04-18 00:00:00.000,2395.54,2310,2345,2317.6,194409.3
419293,2021-04-18 08:00:00.000,2340,1946.8,2317.65,2210.29,681467.9
419294,2021-04-18 16:00:00.000,2223,2038,2210.1,2144.3,547033.4
419295,2021-04-19 00:00:00.000,2248.98,2135,2143.75,2235.64,246882.4
419296,2021-04-19 08:00:00.000,2300,2198.06,2235.65,2268.6,218648.4
419297,2021-04-19 16:00:00.000,2277.84,2080,2268.58,2095.32,370704.6
419298,2021-04-20 00:00:00.000,2220,2082.27,2095.58,2161.12,231239.2
419299,2021-04-20 08:00:00.000,2177.04,2055,2161.12,2092.03,269254.9
419300,2021-04-20 16:00:00.000,2230,2087.02,2092.54,2186.65,339523.2
419301,2021-04-21 00:00:00.000,2346.62,2172.48,2187.14,2330.03,383462.7
419302,2021-04-21 08:00:00.000,2362.98,2272.94,2330.26,2294.18,330880.3
419303,2021-04-21 16:00:00.000,2450,2235.16,2294.18,2442.8,479172
419304,2021-04-22 00:00:00.000,2469.54,2335,2442.79,2357.06,367833.5
419305,2021-04-22 08:00:00.000,2496,2313.46,2357.06,2471.44,636166.2
419306,2021-04-22 16:00:00.000,2612.14,2409.97,2471.02,2610.58,718511.3
419307,2021-04-23 00:00:00.000,2644.47,2303.44,2610.76,2397.94,866075.6
419308,2021-04-23 08:00:00.000,2442.89,2116,2397.94,2132.45,1293383
419309,2021-04-23 16:00:00.000,2339,2107,2132.22,2333.84,809260.9
419310,2021-04-24 00:00:00.000,2378.03,2278.91,2333.69,2367.39,429599
419311,2021-04-24 08:00:00.000,2368.74,2227.21,2367.39,2273.34,348533
419312,2021-04-24 16:00:00.000,2302.7,2154.8,2273.22,2250.6,407556.8
419313,2021-04-25 00:00:00.000,2297.38,2198.68,2250.6,2213.35,241599.2
419314,2021-04-25 08:00:00.000,2250.27,2181.35,2214.08,2193.43,118485.1
419315,2021-04-25 16:00:00.000,2356.64,2192.26,2193.33,2341.59,340348.7
419316,2021-04-26 00:00:00.000,2355.32,2168,2341.59,2320.49,398683.6
419317,2021-04-26 08:00:00.000,2488.58,2303.64,2320.44,2450,465895.2
419318,2021-04-26 16:00:00.000,2525,2414.65,2450,2508.19,315556.3
419319,2021-04-27 00:00:00.000,2542.8,2430,2508.2,2532.6,295017.4
419320,2021-04-27 08:00:00.000,2566.81,2480.29,2532.06,2545.63,197865
419321,2021-04-27 16:00:00.000,2670,2531.27,2545.66,2663.01,339374.4
419322,2021-04-28 00:00:00.000,2680,2602,2663.01,2666.13,234489.1
419323,2021-04-28 08:00:00.000,2716,2559.44,2666.13,2612.24,328136.8
419324,2021-04-28 16:00:00.000,2734.96,2577.73,2612.25,2681.02,372258.5
419325,2021-04-29 00:00:00.000,2760,2665.55,2681.02,2748.24,298987.9
419326,2021-04-29 08:00:00.000,2756.41,2668,2748.23,2730.63,246886.1
419327,2021-04-29 16:00:00.000,2798,2705,2730.63,2777.39,324921.8
419328,2021-04-30 00:00:00.000,2787.37,2681,2777.3,2757.04,292082
419329,2021-04-30 08:00:00.000,2792,2725.93,2757.04,2774.48,214699.3
419330,2021-04-30 16:00:00.000,2798.3,2723.09,2774.48,2736.46,299077.7
419331,2021-05-01 00:00:00.000,2785,2731.67,2736.47,2772.42,181562.2
419332,2021-05-01 08:00:00.000,2870,2743.41,2772.42,2858.74,236726.9
419333,2021-05-01 16:00:00.000,2880.83,2805.24,2858.77,2866.37,201020.2
419334,2021-05-02 00:00:00.000,2954.28,2866.07,2866.37,2944.77,252512.9
419335,2021-05-02 08:00:00.000,2954.7,2871.5,2944.83,2892.9,205659.6
419336,2021-05-02 16:00:00.000,2940.09,2852.26,2892.9,2929.15,200818.5
419337,2021-05-03 00:00:00.000,2985,2920,2929.14,2949.56,165504.5
419338,2021-05-03 08:00:00.000,3147,2949.32,2949.33,3146.95,344011.2
419339,2021-05-03 16:00:00.000,3204.04,3085.06,3146.95,3163.66,433084.3
419340,2021-05-04 00:00:00.000,3454,3150.89,3163.65,3431.04,551992.6
419341,2021-05-04 08:00:00.000,3450,3180.61,3431.04,3313.63,552187.3
419342,2021-05-04 16:00:00.000,3527,3213.35,3314,3228.49,750138.1
419343,2021-05-05 00:00:00.000,3429.31,3160,3228.36,3239.01,523714
419344,2021-05-05 08:00:00.000,3385,3200.23,3239.01,3339.51,367442.5
419345,2021-05-05 16:00:00.000,3407.63,3281.63,3339.51,3305.9,401111.5
419346,2021-05-06 00:00:00.000,3549.34,3280.62,3305.79,3524.26,406262.7
419347,2021-05-06 08:00:00.000,3539.2,3376.47,3524.33,3439.2,257663.1
419348,2021-05-06 16:00:00.000,3577.76,3419.21,3439.14,3551.25,289367.2
419349,2021-05-07 00:00:00.000,3605.4,3400.2,3551.26,3489.73,373562.3
419350,2021-05-07 08:00:00.000,3536.18,3353.23,3489.74,3434.17,301168
419351,2021-05-07 16:00:00.000,3570,3408.04,3434.09,3560.93,234984
419352,2021-05-08 00:00:00.000,3587,3421.11,3560.93,3479.53,224392.6
419353,2021-05-08 08:00:00.000,3580,3449.27,3479.79,3527.87,208529.4
419354,2021-05-08 16:00:00.000,3680.12,3523.03,3527.87,3631.16,400075
419355,2021-05-09 00:00:00.000,3958.33,3631.75,3632.01,3910.26,521863.2
